age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
51,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,1,0,60,United-States,<=50K
43,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
19,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,5,0,37,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,7090,0,39,United-States,>50K
31,Federal-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,2,0,32,United-States,<=50K
62,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,6,0,40,United-States,>50K
34,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,2,1686,45,United-States,<=50K
37,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,36,United-States,<=50K
22,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,5,0,34,United-States,<=50K
34,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,0,0,33,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,40,United-States,>50K
29,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,74,United-States,<=50K
58,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Male,0,0,31,United-States,<=50K
30,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,1661,50,United-States,<=50K
64,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,0,0,39,United-States,<=50K
47,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,<=50K
48,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,4,0,39,United-States,>50K
21,Private,11th,Never-married,Craft-repair,Own-child,White,Male,0,0,24,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,14,0,33,United-States,>50K
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,4,0,17,United-States,<=50K
55,Private,Masters,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Male,2,1885,49,United-States,>50K
54,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
36,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,49,United-States,<=50K
22,Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,3,0,27,United-States,<=50K
47,Private,5th-6th,Divorced,Exec-managerial,Not-in-family,White,Female,2086,0,24,Mexico,<=50K
55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,36,United-States,<=50K
46,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,27,United-States,<=50K
50,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,36,United-States,<=50K
48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,0,39,United-States,<=50K
58,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,5174,0,36,United-States,<=50K
35,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,0,1739,34,United-States,<=50K
22,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,34,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,1887,59,United-States,<=50K
23,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,1,0,7,United-States,<=50K
42,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,1,59,United-States,<=50K
32,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Female,0,0,28,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
47,Self-emp-not-inc,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
70,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,9,United-States,>50K
26,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,49,United-States,<=50K
29,Private,1st-4th,Divorced,Exec-managerial,Other-relative,White,Male,1,0,39,Mexico,<=50K
20,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,1,0,28,United-States,<=50K
53,Local-gov,Some-college,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,39,United-States,<=50K
41,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,<=50K
41,Private,Bachelors,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
19,State-gov,Some-college,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
23,Private,9th,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,32,United-States,<=50K
63,Private,7th-8th,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States,<=50K
36,Private,Some-college,Divorced,Exec-managerial,Unmarried,Black,Male,2,0,39,United-States,<=50K
32,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,2,0,32,United-States,<=50K
54,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,>50K
21,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,4,0,25,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,20,United-States,<=50K
49,Private,11th,Divorced,Transport-moving,Other-relative,White,Male,0,0,31,United-States,<=50K
38,Self-emp-not-inc,HS-grad,Separated,Farming-fishing,Unmarried,White,Male,5,0,39,United-States,<=50K
63,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,39,United-States,<=50K
46,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,1,0,40,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,0,39,United-States,>50K
30,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1648,39,United-States,<=50K
29,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
34,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,39,United-States,<=50K
47,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
49,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,47,United-States,<=50K
45,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,2,0,39,United-States,<=50K
20,Private,11th,Never-married,Other-service,Own-child,Black,Male,1,0,17,United-States,<=50K
49,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,3441,0,39,United-States,>50K
73,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,50,United-States,>50K
47,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,39,United-States,<=50K
24,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,39,United-States,<=50K
48,Private,9th,Married-civ-spouse,Other-service,Unmarried,Black,Female,0,0,36,United-States,<=50K
40,Private,10th,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,49,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,59,United-States,<=50K
53,Private,7th-8th,Divorced,Transport-moving,Not-in-family,White,Male,1,0,25,United-States,<=50K
34,Federal-gov,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,1,0,39,United-States,<=50K
57,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,1,0,60,United-States,<=50K
43,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
39,Self-emp-not-inc,Some-college,Divorced,Other-service,Unmarried,Black,Female,2,0,39,United-States,<=50K
37,Private,9th,Separated,Other-service,Unmarried,White,Female,0,0,34,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,39,United-States,>50K
30,Private,HS-grad,Never-married,Other-service,Other-relative,Black,Male,0,0,31,United-States,<=50K
31,Private,5th-6th,Never-married,Priv-house-serv,Own-child,White,Female,0,0,39,Mexico,<=50K
44,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,2,0,29,United-States,<=50K
32,Federal-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,39,United-States,>50K
41,Federal-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,54,United-States,>50K
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,0,39,Philippines,>50K
34,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,34,United-States,<=50K
62,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,76,United-States,>50K
42,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,1,0,50,United-States,<=50K
52,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,38,United-States,>50K
50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,32,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,1,0,39,United-States,>50K
24,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,<=50K
37,Self-emp-not-inc,11th,Never-married,Craft-repair,Not-in-family,White,Male,5,0,32,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,2,0,40,United-States,>50K
56,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,2014,40,United-States,<=50K
54,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,1880,32,United-States,<=50K
49,Private,Preschool,Divorced,Other-service,Not-in-family,White,Female,1,0,33,United-States,<=50K
53,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,39,United-States,<=50K
21,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,1,0,35,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,8,0,35,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,4,0,40,United-States,<=50K
47,Private,10th,Divorced,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,<=50K
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,36,United-States,<=50K
30,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,33,United-States,<=50K
57,Private,7th-8th,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
56,Private,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,2,0,39,United-States,<=50K
47,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,19,United-States,<=50K
53,Private,9th,Divorced,Other-service,Not-in-family,White,Male,1,0,36,United-States,<=50K
41,Local-gov,Bachelors,Separated,Prof-specialty,Unmarried,Black,Female,4,0,34,United-States,<=50K
37,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,2,0,40,United-States,<=50K
50,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,75,0,31,United-States,>50K
46,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,2,0,19,United-States,<=50K
45,Private,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,5,0,28,United-States,<=50K
44,Private,Some-college,Divorced,Sales,Unmarried,White,Male,0,0,39,United-States,<=50K
18,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,1,0,27,United-States,<=50K
32,Private,11th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,29,United-States,<=50K
31,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,49,Mexico,<=50K
56,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,78,United-States,<=50K
35,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,54,United-States,<=50K
37,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7354,0,49,United-States,>50K
31,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,39,United-States,>50K
46,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,2253,0,39,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0,32,United-States,<=50K
21,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,19,United-States,<=50K
43,Private,11th,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,39,United-States,<=50K
41,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,1880,44,United-States,>50K
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,12,0,72,United-States,>50K
45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,44,United-States,>50K
42,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,39,United-States,>50K
44,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,35,United-States,<=50K
49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,3,0,49,South,>50K
53,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,50,United-States,>50K
54,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,4,0,19,United-States,<=50K
49,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,>50K
40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,5133,0,40,United-States,>50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,78,United-States,<=50K
44,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,1,0,40,United-States,>50K
50,Local-gov,Masters,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Female,0,0,39,United-States,<=50K
59,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,2,0,40,United-States,>50K
36,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,39,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0,35,United-States,<=50K
41,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,3,0,31,United-States,<=50K
50,Private,HS-grad,Separated,Other-service,Not-in-family,White,Male,4,0,31,United-States,<=50K
55,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1907,44,United-States,>50K
27,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,1,0,39,United-States,<=50K
19,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,44,United-States,<=50K
51,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,31,United-States,>50K
39,State-gov,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,2,0,19,United-States,<=50K
36,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,32,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4677,0,49,United-States,>50K
53,Private,Some-college,Divorced,Farming-fishing,Not-in-family,White,Male,2,0,39,United-States,<=50K
59,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,19,United-States,<=50K
27,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,2,0,39,United-States,<=50K
22,Private,9th,Never-married,Priv-house-serv,Unmarried,Black,Female,0,0,34,United-States,<=50K
38,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,1,0,36,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,2,0,36,United-States,>50K
56,Private,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Female,1,0,26,United-States,<=50K
29,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,2,0,19,United-States,<=50K
36,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,0,0,34,United-States,<=50K
55,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
22,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,31,United-States,<=50K
28,Private,Some-college,Never-married,Sales,Own-child,White,Male,1,0,19,United-States,<=50K
60,Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,4,0,35,United-States,<=50K
38,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,1873,34,United-States,<=50K
49,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,3,0,35,United-States,<=50K
25,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,2,0,40,United-States,<=50K
25,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0,0,34,United-States,<=50K
23,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,36,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,28,0,45,United-States,>50K
26,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Male,0,0,31,United-States,<=50K
20,Private,7th-8th,Never-married,Craft-repair,Other-relative,Black,Male,0,0,39,United-States,<=50K
25,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
34,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
32,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,<=50K
24,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,19,United-States,<=50K
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1982,39,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,6,0,54,United-States,>50K
53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,78,United-States,>50K
65,Private,7th-8th,Widowed,Exec-managerial,Not-in-family,White,Male,1,0,49,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,26,0,39,United-States,<=50K
52,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,0,0,49,United-States,>50K
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,70,United-States,>50K
46,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,7334,0,59,United-States,>50K
52,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,30,United-States,<=50K
18,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,11,United-States,<=50K
19,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,3,0,19,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,40,United-States,<=50K
40,Private,Some-college,Divorced,Other-service,Not-in-family,Black,Female,2,0,33,United-States,<=50K
48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,44,United-States,>50K
67,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,3268,0,39,United-States,<=50K
37,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,15055,0,39,United-States,>50K
37,Private,HS-grad,Separated,Sales,Unmarried,Black,Female,1,0,40,United-States,<=50K
39,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,2255,0,50,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,1,0,39,United-States,<=50K
38,Private,HS-grad,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,1,0,39,United-States,<=50K
18,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,4,0,35,United-States,<=50K
22,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,1846,12,United-States,<=50K
39,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,3,0,48,United-States,<=50K
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0,60,United-States,<=50K
58,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,7588,0,39,United-States,>50K
32,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,2,0,40,India,<=50K
22,Private,5th-6th,Never-married,Exec-managerial,Own-child,White,Male,0,0,34,El-Salvador,<=50K
42,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,39,United-States,<=50K
42,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K
27,Private,Bachelors,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,19,United-States,<=50K
66,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,<=50K
62,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,50,United-States,<=50K
54,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,>50K
41,Self-emp-inc,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
38,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2123,60,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States,>50K
31,Private,1st-4th,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,36,United-States,<=50K
20,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,3,0,40,United-States,<=50K
17,Private,HS-grad,Never-married,Sales,Own-child,White,Male,1,0,40,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,39,United-States,<=50K
55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K
41,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,0,70,United-States,<=50K
53,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,19,United-States,<=50K
28,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Female,1,0,39,United-States,<=50K
41,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,19,United-States,>50K
37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,65,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
51,Federal-gov,Some-college,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,34,United-States,<=50K
35,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,19,United-States,<=50K
52,Private,Bachelors,Married-spouse-absent,Exec-managerial,Unmarried,Black,Female,0,0,39,United-States,<=50K
59,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,50,United-States,<=50K
27,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,79,United-States,>50K
42,Private,7th-8th,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K
33,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,59,United-States,<=50K
49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,38,United-States,>50K
61,Private,7th-8th,Divorced,Transport-moving,Husband,White,Male,0,0,39,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,>50K
34,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,59,United-States,<=50K
39,Private,10th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
37,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,3,0,37,United-States,<=50K
37,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,22,1809,39,United-States,>50K
25,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,1,0,39,United-States,<=50K
40,Private,HS-grad,Separated,Craft-repair,Unmarried,Black,Female,2,0,33,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1820,40,United-States,<=50K
52,Private,HS-grad,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,1,0,28,United-States,<=50K
56,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,34,United-States,>50K
23,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,1,0,39,United-States,<=50K
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,1829,38,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,39,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,39,United-States,<=50K
49,Private,9th,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
36,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,37,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1880,39,United-States,<=50K
24,Private,11th,Never-married,Craft-repair,Own-child,White,Male,3,0,39,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,34,United-States,<=50K
57,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
47,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,74,United-States,>50K
57,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,18,United-States,<=50K
59,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,4,0,40,United-States,<=50K
52,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,49,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,7189,0,39,United-States,>50K
47,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,34,United-States,>50K
24,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,2,0,29,United-States,<=50K
34,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,26,United-States,<=50K
49,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,0,45,United-States,>50K
