age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
24,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,1,0,59,United-States,<=50K
40,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,3783,0,59,United-States,>50K
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
19,Private,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,36,United-States,<=50K
35,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,3476,1887,44,United-States,<=50K
70,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,14517,0,60,South,>50K
29,Private,11th,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,27,United-States,<=50K
22,Private,10th,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-States,<=50K
66,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,3868,0,39,United-States,>50K
41,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1742,40,United-States,<=50K
23,Private,Prof-school,Never-married,Prof-specialty,Own-child,White,Male,0,0,5,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0,20,United-States,<=50K
66,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,<=50K
30,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,1,0,19,United-States,<=50K
49,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,28,United-States,<=50K
67,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,18,0,39,United-States,<=50K
55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,32,United-States,>50K
28,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,2,0,44,United-States,<=50K
28,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,1,0,44,United-States,<=50K
31,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,76,United-States,<=50K
36,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
45,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,11,0,55,United-States,>50K
52,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,36,United-States,<=50K
33,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,1968,40,United-States,<=50K
54,Local-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,39,United-States,<=50K
36,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,31,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3591,0,39,United-States,>50K
37,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,18,United-States,<=50K
39,Private,Bachelors,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,62,United-States,>50K
62,Private,10th,Widowed,Sales,Not-in-family,White,Female,3,0,35,United-States,<=50K
30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,44,United-States,>50K
53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,61,United-States,>50K
60,Private,Masters,Widowed,Prof-specialty,Unmarried,White,Female,2,0,27,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1714,50,United-States,<=50K
61,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,11,South,>50K
60,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,4,0,40,Philippines,>50K
34,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,0,0,29,United-States,<=50K
40,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,2,0,31,United-States,<=50K
44,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,3,0,19,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,45,United-States,>50K
54,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,34,United-States,<=50K
58,Private,5th-6th,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1885,60,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3,0,39,United-States,>50K
39,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,35,United-States,<=50K
47,Private,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Female,1,0,38,United-States,<=50K
30,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,0,0,60,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,39,United-States,<=50K
57,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,>50K
33,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,3,0,50,United-States,<=50K
38,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,78,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
58,Private,5th-6th,Widowed,Transport-moving,Not-in-family,White,Male,0,0,36,United-States,<=50K
23,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,39,United-States,<=50K
45,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,0,0,61,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,1828,60,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,99468,0,45,United-States,>50K
48,Private,10th,Divorced,Craft-repair,Not-in-family,White,Male,0,0,32,United-States,<=50K
61,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,44,United-States,>50K
36,Self-emp-not-inc,Bachelors,Divorced,Craft-repair,Not-in-family,White,Male,1,1879,39,United-States,>50K
27,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K
55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1882,54,United-States,>50K
44,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Black,Male,4,0,50,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,12,1777,59,United-States,<=50K
17,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,0,0,12,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,40,United-States,>50K
22,Private,Some-college,Never-married,Sales,Own-child,White,Male,3,0,30,United-States,<=50K
71,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,2,0,7,United-States,<=50K
65,Private,1st-4th,Married-civ-spouse,Other-service,Husband,White,Male,1,0,35,South,<=50K
50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,39,United-States,<=50K
25,Private,HS-grad,Divorced,Adm-clerical,Wife,White,Female,0,0,19,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,4,0,59,United-States,>50K
25,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,1,0,50,United-States,<=50K
31,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,3107,0,40,United-States,<=50K
24,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,7785,0,40,United-States,>50K
54,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,19,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1856,49,United-States,>50K
58,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,7351,0,39,United-States,>50K
34,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1814,38,United-States,>50K
41,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
45,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,44,United-States,<=50K
37,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,18,0,50,United-States,>50K
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,28,United-States,<=50K
27,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,0,0,39,United-States,<=50K
40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,19,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,11,1854,39,United-States,>50K
38,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,61,United-States,<=50K
41,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,1893,56,United-States,>50K
23,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,0,0,45,United-States,<=50K
61,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,1863,32,United-States,<=50K
53,Private,9th,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,35,United-States,<=50K
61,Private,HS-grad,Divorced,Other-service,Unmarried,Black,Female,0,0,29,United-States,<=50K
42,Private,Masters,Divorced,Prof-specialty,Unmarried,White,Female,3763,0,28,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1958,39,United-States,>50K
34,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,1,49,United-States,>50K
53,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
40,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,53,United-States,>50K
32,Private,HS-grad,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
48,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3521,0,37,United-States,>50K
21,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,0,0,19,United-States,<=50K
36,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,3,0,34,United-States,<=50K
31,Private,Some-college,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States,<=50K
52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,6,1904,56,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,49,United-States,<=50K
31,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,2,0,36,United-States,<=50K
36,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,1,0,39,United-States,<=50K
24,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,25,United-States,<=50K
40,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,39,United-States,<=50K
29,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,0,0,49,United-States,<=50K
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,79,United-States,>50K
57,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37,United-States,>50K
23,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,0,5,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2,0,45,United-States,<=50K
45,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,7533,0,55,United-States,>50K
22,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,0,0,37,United-States,<=50K
42,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,2,0,49,United-States,<=50K
60,Private,Bachelors,Widowed,Adm-clerical,Not-in-family,White,Female,3230,0,39,United-States,<=50K
56,Private,HS-grad,Separated,Priv-house-serv,Unmarried,White,Female,1,0,19,United-States,<=50K
59,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,7636,0,40,United-States,>50K
53,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,>50K
38,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,2,0,42,United-States,>50K
36,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,2,0,36,United-States,<=50K
43,Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,7,United-States,<=50K
31,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,2961,0,28,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1755,33,United-States,<=50K
25,Private,Some-college,Never-married,Exec-managerial,Unmarried,White,Female,1,0,40,United-States,<=50K
58,Private,Doctorate,Widowed,Prof-specialty,Not-in-family,White,Female,0,2156,60,United-States,>50K
66,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States,<=50K
22,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,2,0,19,United-States,<=50K
26,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,3,0,35,United-States,<=50K
68,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,19,United-States,<=50K
46,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
65,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,34,United-States,<=50K
30,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,0,0,27,United-States,<=50K
53,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,39,United-States,>50K
27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,3,0,40,United-States,<=50K
33,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,54,United-States,<=50K
19,Private,11th,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,19,United-States,<=50K
38,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,3,0,56,United-States,<=50K
55,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,3299,0,40,United-States,<=50K
29,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,2,1,18,United-States,<=50K
56,Private,1st-4th,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,17,United-States,<=50K
38,Private,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Female,99999,0,44,United-States,>50K
40,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,1998,57,United-States,>50K
78,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,>50K
32,Private,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,40,United-States,>50K
34,Private,HS-grad,Divorced,Other-service,Wife,White,Female,1,0,34,United-States,<=50K
40,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,2719,0,40,United-States,>50K
69,Self-emp-not-inc,7th-8th,Widowed,Exec-managerial,Not-in-family,White,Male,2,0,39,United-States,<=50K
28,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,3276,0,39,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States,>50K
59,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
33,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,50,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,53,United-States,>50K
48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,39,United-States,<=50K
48,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0,40,United-States,>50K
34,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,3,0,36,United-States,<=50K
73,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,11,United-States,>50K
55,Private,10th,Divorced,Other-service,Unmarried,White,Female,2,0,25,United-States,<=50K
46,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States,>50K
62,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,1897,60,United-States,>50K
51,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,0,0,34,United-States,<=50K
57,Private,HS-grad,Separated,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K
30,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K
58,Private,5th-6th,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,39,Mexico,<=50K
49,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,0,0,28,United-States,<=50K
37,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,0,35,United-States,>50K
56,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,99456,0,50,United-States,>50K
57,Private,1st-4th,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,39,United-States,<=50K
48,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,61,United-States,<=50K
33,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,19,United-States,<=50K
28,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,50,United-States,<=50K
29,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,3,0,40,United-States,<=50K
42,Private,Bachelors,Divorced,Protective-serv,Not-in-family,White,Male,0,0,55,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1708,33,United-States,<=50K
42,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,49,United-States,<=50K
23,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Own-child,White,Male,1,0,18,United-States,<=50K
38,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
27,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,14639,0,39,United-States,>50K
22,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,9,0,36,United-States,<=50K
30,Private,Assoc-voc,Married-civ-spouse,Tech-support,Own-child,Black,Female,0,0,34,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,99645,0,60,United-States,>50K
38,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,0,0,41,United-States,<=50K
20,Private,10th,Never-married,Other-service,Not-in-family,White,Female,0,0,26,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7716,0,50,United-States,>50K
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1435,56,United-States,>50K
64,Private,HS-grad,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Local-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
34,Private,Assoc-voc,Divorced,Tech-support,Unmarried,White,Female,0,0,30,United-States,<=50K
27,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,2,0,35,United-States,<=50K
32,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,1,0,40,United-States,<=50K
28,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
65,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,<=50K
40,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,41,United-States,<=50K
51,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,3157,0,40,United-States,<=50K
60,Private,Some-college,Widowed,Exec-managerial,Unmarried,White,Female,3,0,19,United-States,<=50K
29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,1,0,54,United-States,<=50K
55,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,2,0,32,United-States,<=50K
39,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
38,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,5,0,28,United-States,<=50K
44,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,13,0,13,United-States,>50K
27,Private,11th,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Male,0,0,34,United-States,<=50K
51,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,1,0,39,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,35,United-States,<=50K
48,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
71,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States,<=50K
26,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,61,United-States,<=50K
57,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
24,Private,Some-college,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
41,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,1892,56,United-States,>50K
29,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K
60,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
55,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,39,United-States,<=50K
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,1,0,60,United-States,>50K
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,99962,0,36,United-States,>50K
25,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,49,United-States,<=50K
59,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,19,United-States,>50K
42,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,39,United-States,>50K
34,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,18,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,3218,0,9,United-States,>50K
38,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,2,0,29,United-States,>50K
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
47,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,39,United-States,>50K
53,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,3360,0,40,United-States,>50K
18,Private,11th,Never-married,Other-service,Own-child,White,Male,1,0,40,United-States,<=50K
59,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
70,Self-emp-not-inc,Prof-school,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
27,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,59,United-States,<=50K
58,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,14777,0,54,United-States,>50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0,40,United-States,>50K
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,45,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,1848,36,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1890,44,United-States,<=50K
32,Private,Some-college,Divorced,Adm-clerical,Own-child,White,Female,0,0,60,United-States,<=50K
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1943,50,United-States,>50K
20,Self-emp-not-inc,10th,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,61,United-States,<=50K
37,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K
38,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,0,0,43,United-States,>50K
27,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,3,0,40,United-States,<=50K
43,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2128,55,United-States,>50K
29,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,60,United-States,<=50K
27,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,1710,40,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,7,United-States,>50K
33,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,3,0,39,United-States,<=50K
38,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,5,0,36,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1631,44,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
61,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,19,United-States,<=50K
66,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,<=50K
29,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,39,United-States,<=50K
22,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,2,0,20,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,3690,0,31,United-States,>50K
